Ldim_ID,Mouse_Prot_ID,Gene_Name,Identity,Length,Mism,Gap,qs,qe,ss,se,Evalue,Bitscore
g13851,XP_006519699.1,Mss51,48.2,353,180,3,71,421,1,352,1.33E-118,351
g14283,NP_001139493.1,Lrrc18,48.2,56,27,1,1,56,1,54,7.98E-06,47.8
g14711,NP_001396995.1,Tm4sf1,48.2,112,55,1,59,170,31,139,8.67E-31,110
g15423,NP_001074681.1,Irs2,48.2,1225,391,42,19,1007,31,1247,5.46E-260,770
g16299,NP_062766.2,Cyp3a25,48.2,492,250,2,8,497,8,496,7.42E-166,480
g17399,NP_083606.2,Fpgt,48.2,583,287,6,9,580,4,582,4.46E-177,515
g189382,NP_001292545.1,Calca,48.2,110,53,2,4,110,4,112,3.01E-22,86.7
g19064,NP_001405960.1,Tmem79,48.2,191,90,2,168,355,177,361,3.85E-50,174
g20540,NP_001074800.1,D7Ertd443e,48.2,141,71,2,488,627,500,639,5.26E-25,112
g20788,NP_001034460.2,Slc22a15,48.2,517,234,6,1,488,1,512,9.07E-158,461
g21144,NP_001291198.1,Rnf4,48.2,164,72,4,73,226,34,194,8.28E-44,147
g3147,XP_036012543.1,Pla2g3,48.2,114,59,0,163,276,36,149,2.01E-32,131
g3929,NP_001013408.1,Scn4b,48.2,193,97,2,39,228,31,223,8.23E-54,174
g6000,NP_001152974.1,Ddx24,48.2,886,368,12,22,885,66,882,5.85E-236,689
g7420,NP_064309.1,Gpr132,48.2,305,149,3,10,313,23,319,3.82E-87,269
g7675,NP_001014421.2,Abi3bp,48.2,303,146,4,1456,1757,617,909,1.23E-79,286
g8809,NP_001404007.1,Map3k7cl,48.2,141,71,2,4,143,3,142,1.91E-30,108
g9174,NP_033798.1,Bin1,48.2,616,264,15,1,590,1,587,5.01E-150,446
g112633,NP_001399788.1,Pdcd2,48.1,349,165,6,6,351,3,338,7.56E-106,316
g11654,NP_612175.1,Tymp,48.1,449,230,2,26,473,22,468,5.10E-130,386
g12008,XP_006514280.1,Glipr1,48.1,206,85,7,17,214,18,209,2.39E-61,195
g15356,NP_001347310.1,Fbxo16,48.1,156,81,0,29,184,14,169,2.70E-46,169
g16956,NP_038928.1,Meltf,48.1,721,359,7,10,716,10,729,5.53E-242,691
g182622,NP_082395.2,Ddb2,48.1,370,181,3,62,428,68,429,1.52E-124,372
g19634,NP_001342669.1,Tex10,48.1,929,462,10,3,926,2,915,5.56E-280,804
g21226,NP_001405027.1,Snapc1,48.1,135,70,0,16,150,26,160,2.36E-37,139
g21435,NP_084116.1,Tstd3,48.1,106,52,3,9,113,42,145,2.12E-23,90.1
g21825,XP_017177312.1,Immt,48.1,775,361,9,1,761,1,748,8.09E-205,598
g2455,NP_001138907.1,Lrrc74b,48.1,54,28,0,112,165,56,109,6.65E-06,50.1
g33612,NP_001334318.1,Golga3,48.1,1386,686,9,107,1489,104,1459,2.95E-202,639
g36652,NP_056590.2,Tmprss2,48.1,158,82,0,661,818,326,483,1.25E-42,164
g3779,NP_001156446.1,Lrrc51,48.1,133,69,0,4,136,14,146,7.89E-35,121
g6414,NP_001029101.1,Thnsl2,48.1,478,240,3,1,477,1,471,6.76E-156,453
g6418,NP_035597.2,Spr,48.1,264,133,2,1,263,1,261,2.55E-79,241
g7440,NP_848859.1,Zbtb1,48.1,745,289,16,78,757,1,712,1.13E-146,447
g7772,NP_084042.1,Dtl,48.1,703,279,18,27,654,23,714,5.84E-198,576
g7934,XP_011242283.1,Slc25a47,48.1,293,128,4,13,282,13,304,5.28E-98,292
g8223,XP_036015634.1,Zbtb21,48.1,698,270,21,405,1060,141,788,2.48E-177,539
g9615,NP_849147.1,Epsti1,48.1,77,40,0,56,132,61,137,3.82E-12,67
g102742,NP_663746.2,Ackr4,48,352,158,8,22,373,24,350,8.04E-102,306
g108862,XP_030107698.1,Baz2b,48,2381,913,50,61,2375,63,2184,0,1251
g11299,NP_659053.1,Depdc7,48,515,236,10,1,514,28,511,1.69E-148,437
g11380,NP_075820.1,Mrpl46,48,246,121,3,54,297,36,276,1.66E-67,213
g13547,NP_001349363.1,Kif20b,48,521,247,11,19,528,25,532,1.59E-129,440
g15600,NP_001366298.1,Trim69,48,173,88,2,370,542,308,478,4.84E-45,167
g15969,XP_036015433.1,Cenpm,48,75,37,1,35,109,2,74,1.34E-14,68.9
g18072,NP_001355338.1,Fbxl9,48,277,143,1,15,291,5,280,9.84E-67,229
g18253,NP_001351777.1,Rab44,48,171,89,0,461,631,782,952,2.44E-39,157
g18850,NP_997059.1,Tes,48,564,145,5,1,564,1,416,1.62E-181,519
g19455,NP_001013625.1,Vmo1,48,171,85,4,37,205,31,199,1.25E-56,179
g19507,NP_001407647.1,Ccdc106,48,98,43,3,21,115,9,101,4.17E-17,80.5
g19595,NP_001164259.1,Lrrc36,48,148,67,2,11,150,3,148,5.05E-26,115
g19806,NP_001182458.1,Tpbgl,48,177,77,5,208,369,190,366,8.83E-38,141
g19841,XP_011245381.1,Zfp407,48,978,343,16,369,1187,830,1800,1.41E-147,496
g20515,NP_001001738.2,Itprip,48,281,139,3,1,274,261,541,9.32E-84,263
g20831,NP_080955.1,Tmem254,48,123,64,0,1,123,1,123,2.42E-39,129
g22199,NP_001398205.1,Lsm14b,48,392,177,6,2,378,4,383,7.76E-104,313
g2624,NP_958760.2,Cenatac,48,319,160,4,6,324,7,319,3.70E-99,298
g2667,XP_006517584.1,Arhgef28,48,1027,399,28,41,1032,369,1295,9.79E-230,706
g35932,NP_081465.1,Gemin7,48,123,59,1,4,126,10,127,6.27E-30,106
g3739,NP_080461.3,Abhd15,48,440,186,6,69,507,62,459,7.02E-128,382
g4424,NP_001397519.1,Exog,48,50,24,1,129,176,126,175,0.000162,43.5
g5513,NP_001277960.1,Ap5s1,48,198,99,2,1,196,1,196,4.98E-48,157
g6071,XP_006499555.1,Exd1,48,281,146,0,108,388,36,316,1.32E-76,250
g6823,NP_001407398.1,Npdc1,48,152,77,2,177,328,132,281,8.71E-33,125
g75242,NP_150373.2,E2f6,48,179,90,2,169,345,61,238,1.53E-47,164
g7590,XP_006512836.1,Slc2a12,48,529,250,4,37,543,5,530,1.14E-139,419
g9979,NP_001011684.3,Nms,48,50,25,1,60,109,61,109,2.21E-07,48.5
g10231,NP_032651.2,Mrc1,47.9,1446,710,20,23,1435,20,1454,0,1396
g1088622,XP_017174586.1,Baz2b,47.9,2346,898,50,61,2340,63,2149,0,1216
g108867,XP_017174587.1,Baz2b,47.9,2345,898,50,61,2341,63,2147,0,1214
g12199,NP_001398686.1,Dcp1a,47.9,194,85,5,18,201,10,197,3.35E-47,176
g12355,NP_001349329.1,Otop2,47.9,541,236,9,72,570,27,563,2.73E-157,463
g14725,NP_001276622.1,Ntn5,47.9,336,163,7,422,748,37,369,1.81E-106,334
g159413,NP_001277212.1,Pld6,47.9,213,95,6,88,291,6,211,1.80E-57,186
g159742,NP_694763.2,Atf7ip2,47.9,121,55,3,823,940,324,439,1.93E-25,112
g159,NP_780468.1,Shisa4,47.9,169,77,3,9,169,14,179,1.17E-48,159
g162573,NP_001192148.1,Sorbs2,47.9,1341,529,44,1,1299,1,1214,0,931
g162575,XP_011240506.1,Sorbs2,47.9,1322,520,44,1,1280,1,1195,8.74e-315,915
g16342,NP_647468.2,Vasn,47.9,656,306,14,9,659,14,638,2.77E-111,353
g1740,NP_035926.2,Capn10,47.9,675,324,8,7,666,5,666,2.65E-222,636
g18387,NP_001404776.1,Hyal5,47.9,422,212,4,33,454,41,454,8.27E-140,414
g18512,NP_001356285.1,Incenp,47.9,140,51,1,702,841,753,870,6.94E-26,116
g18749,NP_001349812.1,Zfp469,47.9,349,159,5,3107,3433,2941,3288,1.60E-85,318
g19498,NP_001399296.1,Epn1,47.9,610,192,17,1,558,1,536,3.00E-107,336
g19642,NP_001243071.1,Fsbp,47.9,317,132,8,11,317,1,294,1.63E-77,240
g21656,NP_001388209.1,Dok2,47.9,121,57,3,139,256,1,118,1.93E-22,99
g21785,NP_057906.2,Gpc3,47.9,518,242,8,29,536,34,533,6.97E-149,442
g26672,XP_006517585.1,Arhgef28,47.9,1140,524,25,520,1623,99,1204,9.60E-260,793
g2795,NP_001276853.1,Aopep,47.9,889,369,17,4,866,2,822,5.34E-260,746
g4320,NP_001359483.1,Pou2af2,47.9,238,115,7,4,238,7,238,1.11E-49,167
g4956,NP_079571.1,Btd,47.9,495,235,11,28,511,44,526,1.12E-149,440
g5785,NP_001157062.1,Stx11,47.9,292,145,1,1,292,1,285,2.02E-79,244
g5877,XP_036017234.1,Bahd1,47.9,407,176,10,455,850,387,768,1.46E-97,323
g8369,NP_598494.2,Clmp,47.9,286,146,2,9,293,8,291,1.07E-80,254
g9765,XP_006522837.1,Pla1a,47.9,336,169,4,47,380,45,376,1.74E-105,320
g11201,NP_082314.2,Ddx28,47.8,515,251,8,61,567,34,538,1.57E-148,440
g13212,NP_001404075.1,AU021092,47.8,161,72,2,178,338,1,149,6.55E-40,141
g132304,NP_082213.2,Caskin1,47.8,1025,377,26,1,945,1,947,1.10E-135,453
g13331,NP_001074734.1,Dnaaf5,47.8,833,423,4,12,836,21,849,1.27E-266,764
g13673,NP_001400556.1,Sema4g,47.8,866,386,15,33,886,26,837,1.56E-254,733
g1491,NP_038941.1,Angptl3,47.8,425,217,4,35,458,31,451,1.74E-84,269
g15118,NP_001033007.2,Lipt1,47.8,341,174,2,39,377,31,369,2.49E-111,332
g15646,XP_030099089.1,Gas8,47.8,115,60,0,316,430,136,250,2.62E-22,98.6
g162578,NP_766340.4,Sorbs2,47.8,1266,494,42,26,1250,57,1196,2.46E-300,877
g16879,XP_006529171.1,Aspm,47.8,383,199,1,2834,3216,1518,1899,7.22E-91,333
g19478,NP_001366165.1,Rap1gap,47.8,460,217,5,71,517,1,450,2.54E-129,395
g205022,XP_017168962.1,Golga4,47.8,783,376,9,1,761,55,826,2.41E-117,417
g20844,XP_036016501.1,Thada,47.8,1426,699,17,4,1413,5,1401,0,1208
g21071,NP_080385.2,Tmed11,47.8,201,102,1,17,214,15,215,2.59E-60,189
g22164,NP_705826.1,Ugt2b34,47.8,391,191,8,8,392,136,519,1.03E-120,362
g23004,NP_001406280.1,Cep104,47.8,825,378,14,1,807,1,790,7.11E-223,655
g5037,XP_006499518.1,Zfp385b,47.8,368,151,10,40,393,184,524,4.04E-79,254
g9209,XP_036011886.1,Gcc2,47.8,849,423,6,835,1672,741,1580,1.73E-128,442
g101543,NP_001397397.1,Cd2ap,47.7,243,111,6,95,325,2,240,1.47E-61,212
g125843,XP_006533931.2,Arhgap23,47.7,1173,412,34,167,1279,1,1032,7.37E-278,830
g12730,XP_036021092.1,Adgrl3,47.7,373,182,6,405,764,772,1144,1.09E-95,325
g1483,NP_795894.1,Lrtm1,47.7,220,101,7,35,247,32,244,6.91E-08,55.5
g200292,NP_001156982.1,Kcnn4,47.7,405,202,5,90,492,9,405,4.16E-105,322
g20807,NP_032523.2,Lhb,47.7,109,55,1,37,145,27,133,1.03E-30,109
g21470,XP_006526339.1,Tmco6,47.7,371,189,3,106,474,31,398,7.35E-105,321
g215239,NP_291065.3,Pcdhga4,47.7,887,435,12,26,895,30,904,7.75E-267,770
g32312,NP_082719.1,Rflna,47.7,214,92,3,1,212,1,196,1.73E-62,195
g3361,NP_032172.3,Golga3,47.7,1367,680,9,84,1447,85,1419,5.93E-192,610
g4885,NP_001391281.1,Col16a1,47.7,243,115,4,22,264,30,260,2.81E-59,228
g4947,NP_031469.1,Ambp,47.7,111,54,1,27,137,230,336,4.39E-31,118
g5152,NP_001036135.3,Mterf1b,47.7,327,171,0,55,381,53,379,4.47E-98,298
g5665,NP_001185933.1,Golga5,47.7,768,351,12,1,756,1,729,2.63E-152,462
g69214,XP_006538344.2,Zfp618,47.7,942,359,25,50,914,79,963,1.79E-238,698
g792,NP_443720.1,Spock2,47.7,44,19,1,140,183,331,370,2.70E-07,51.6
g952,NP_001333631.1,H1f8,47.7,86,44,1,41,126,46,130,5.93E-13,68.6
g1001,NP_001121564.1,Mdfic2,47.6,84,43,1,108,190,105,188,9.55E-21,86.7
g11059,NP_001273320.1,Zfp821,47.6,334,59,4,160,492,19,237,1.11E-22,99.4
g11187,NP_001277916.1,Wdr76,47.6,368,185,6,185,547,1,365,1.18E-104,320
g13727,NP_001074403.1,Slc16a5,47.6,431,213,3,65,494,9,427,4.01E-138,409
g14137,NP_062379.3,Gdf2,47.6,103,52,2,296,396,326,428,2.03E-26,111
g14436,NP_034315.1,Fcer1g,47.6,82,40,2,11,92,5,83,2.10E-20,79.3
g14621,NP_808546.1,Mblac1,47.6,225,82,7,30,221,23,244,6.77E-57,182
g16019,NP_064316.1,Pf4,47.6,63,31,2,31,92,44,105,1.11E-11,57.8
g198672,XP_006541062.1,Sult2b1,47.6,267,138,2,21,286,2,267,9.93E-79,242
g20959,NP_722470.2,Ctu2,47.6,531,224,10,1,499,1,509,4.86E-146,430
g33640,NP_001303971.1,Fbrsl1,47.6,143,66,7,1,141,1,136,9.32E-06,52
g5146,NP_080003.1,Klhl10,47.6,355,180,3,5,353,22,376,7.69E-106,332
g5185,NP_001355110.1,Rprd2,47.6,471,172,7,5,446,21,445,2.86E-116,367
g5727,NP_001395594.1,Wdr62,47.6,1084,449,24,24,1050,42,1063,9.26E-277,838
g5875,NP_955014.2,Ccdc32,47.6,166,81,4,1,162,3,166,3.03E-42,141
g93112,XP_017174584.1,Baz2b,47.6,2225,926,39,50,2193,89,2153,0,1194
g9513,NP_598870.1,Ildr1,47.6,378,148,5,9,384,11,340,7.79E-87,280
g11311,NP_808368.3,Atmin,47.5,786,324,20,29,761,63,812,1.05E-184,550
g11773,NP_064356.2,Sort1,47.5,758,359,16,82,826,94,825,1.01E-230,670
g12114,NP_034005.2,Cdkn1b,47.5,61,29,3,37,96,30,88,5.46E-11,60.5
g12415,XP_006529330.1,Rgl1,47.5,598,254,15,175,748,10,571,6.66E-120,374
g130962,NP_150087.1,Srebf2,47.5,1208,501,27,1,1153,1,1130,2.57E-299,868
g13767,NP_077788.2,Trim39,47.5,158,81,2,227,382,308,465,2.18E-39,149
g139993,NP_579933.1,Grid2ip,47.5,1241,403,26,1,1209,1,1024,3.22e-312,900
g17254,NP_001345376.1,Tab3,47.5,737,239,24,1,610,1,716,6.71E-169,499
g1766,NP_001207428.1,Rnf223,47.5,59,27,2,25,79,50,108,1.36E-08,55.5
g17797,NP_780450.2,1700028K03Rik,47.5,160,83,1,10,169,11,169,1.62E-46,151
g18089,NP_001347186.1,Dkk3,47.5,236,117,3,40,268,63,298,2.62E-70,222
g18565,NP_001152990.2,Igfbp7,47.5,59,29,1,32,90,31,87,7.98E-09,56.6
g20811,NP_082595.1,Zfp518a,47.5,158,78,3,743,896,1316,1472,6.34E-30,130
g21908,XP_006504172.1,Uvssa,47.5,455,204,6,318,765,76,502,4.38E-118,367
g219772,NP_061264.1,Atp6ap1,47.5,474,218,11,13,484,17,461,2.88E-125,374
g22906,NP_084085.1,Rnf225,47.5,80,35,2,25,103,59,132,1.79E-14,73.2
g23332,NP_001369774.1,Pxdc1,47.5,40,21,0,41,80,40,79,0.000778,38.9
g39312,NP_001276530.1,Pear1,47.5,40,21,0,236,275,9,48,6.94E-06,52.4
g4465,XP_006510665.1,Clmp,47.5,278,143,2,17,292,41,317,1.70E-79,251
g47812,NP_001359189.1,Bag6,47.5,1261,456,29,8,1152,17,1187,8.26E-257,761
g682,NP_663600.2,Eif4b,47.5,651,273,15,1,625,1,608,3.09E-118,366
g6877,NP_001363973.1,B3galt9,47.5,360,183,4,1,360,1,354,1.08E-118,350
g7780,NP_033768.3,Crisp1,47.5,204,103,3,39,239,42,244,1.46E-62,197
g7984,NP_663416.1,Ubxn2a,47.5,223,107,6,28,243,36,255,3.34E-58,187
g8680,NP_941052.1,Slc22a20,47.5,564,281,6,1,559,1,554,8.00E-174,504
g9183,NP_839990.2,Abca13,47.5,80,42,0,6,85,7,86,1.12E-13,79.7
g9429,NP_001300690.1,Tlr8,47.5,507,263,3,514,1018,1,506,1.94E-125,393
g9797,XP_006496019.1,Cxcr1,47.5,257,132,3,83,339,2,255,8.39E-72,226
g10493,NP_001034287.1,Zfhx2,47.4,97,49,1,176,272,1185,1279,3.82E-15,84
g12162,NP_780392.1,Atxn7l2,47.4,38,20,0,52,89,3,40,0.000402,39.7
g13946,NP_898960.2,Tepsin,47.4,418,210,6,6,419,9,420,3.47E-102,323
g13999,NP_001334458.1,Grid2ip,47.4,1227,401,27,244,1433,12,1031,0.00E+00,898
g14488,XP_011247414.1,Arhgef15,47.4,422,186,6,502,921,351,738,9.43E-104,347
g14592,NP_032897.2,Serpine1,47.4,367,190,1,25,388,36,402,9.06E-116,344
g16238,NP_001156789.1,Clrn2,47.4,234,120,2,1,233,1,232,6.73E-67,207
g16315,XP_036020996.1,Fbxl18,47.4,620,313,6,97,712,3,613,9.14E-179,525
g165022,NP_001348487.1,Epn3,47.4,639,237,16,1,586,1,593,6.46E-134,406
g183292,NP_036122.2,Rcn2,47.4,310,155,4,10,312,12,320,1.44E-89,271
g19024,NP_081585.2,Lysmd2,47.4,152,68,4,23,162,50,201,1.96E-26,103
g19622,NP_001345939.1,Kiss1r,47.4,76,37,2,1,73,134,209,3.60E-18,78.6
g19790,NP_955761.2,Mms22l,47.4,1223,606,18,29,1225,26,1237,0,1047
g21142,NP_080819.2,Mrnip,47.4,116,41,3,3,106,5,112,3.34E-19,88.6
g3866,NP_001098111.1,Vmn2r25,47.4,386,200,2,203,587,468,851,6.45E-109,348
g3902,XP_011240833.1,Npat,47.4,190,76,8,1144,1317,932,1113,1.56E-27,123
g4034,NP_001034128.2,Kctd21,47.4,97,47,2,17,109,2,98,3.23E-18,82.8
g55022,XP_036012023.1,Gm48826,47.4,232,114,2,378,609,262,485,4.01E-67,228
g670,NP_001158357.1,Lpin2,47.4,1016,373,18,1,979,39,930,2.99E-274,791
g6702,NP_001344720.1,Lpin2,47.4,1016,373,18,26,1004,1,892,1.95E-274,791
g753,NP_032410.2,Inpp1,47.4,386,188,2,1,372,1,385,4.16E-119,352
g9726,XP_006495696.1,Bmpr2,47.4,1166,411,35,15,1125,18,1036,7.11E-301,868
g9750,XP_006520545.1,Itgb7,47.4,530,251,7,17,521,2,528,9.18E-151,461
g99768,XP_036015164.1,Neb,47.4,6598,2318,22,376,5856,641,7203,0,3741
g10292,XP_006511980.1,Slc22a13,47.3,366,192,1,144,509,1,365,2.65E-101,313
g10317,NP_001028411.1,Csta1,47.3,74,39,0,4,77,2,75,1.41E-15,67.8
g10377,NP_808449.1,Trpa1,47.3,1116,554,12,14,1117,22,1115,3.09E-304,880
g112302,NP_001350266.1,Krtcap3,47.3,203,102,2,1,199,6,207,2.78E-59,188
g11744,NP_001291501.1,Vezt,47.3,647,298,11,1,642,1,609,5.17E-153,463
g13571,NP_899112.2,Tcerg1l,47.3,313,142,7,253,548,279,585,5.71E-75,250
g17460,NP_001407158.1,Hsd11b1,47.3,148,78,0,110,257,30,177,8.71E-43,147
g17471,XP_006513036.2,Cbarp,47.3,395,162,12,5,390,20,377,1.01E-84,278
g17643,XP_006528825.1,Reps2,47.3,499,197,12,182,664,69,517,2.63E-108,339
g17819,NP_001272372.1,Rangrf,47.3,186,80,5,9,189,8,180,1.37E-45,150
g182692,NP_001298027.1,Iqch,47.3,747,381,5,113,852,305,1045,2.79E-232,684
g18551,NP_808561.2,Fan1,47.3,1005,454,15,39,982,30,1019,1.53E-273,792
g20082,NP_001368801.1,Cc2d1a,47.3,729,330,9,155,881,58,734,5.50E-189,566
g20586,NP_081751.1,Ecd,47.3,679,300,10,1,666,1,634,4.18E-205,592
g20898,NP_001239402.1,Tjap1,47.3,640,234,15,1,639,1,538,2.38E-151,449
g215239,NP_291063.1,Pcdhga2,47.3,882,449,9,36,907,30,905,5.99E-253,735
g2235,NP_001138568.1,Hhla1,47.3,182,90,1,48,223,80,261,6.33E-48,174
g2909,NP_001095884.1,Slc2a9,47.3,471,246,1,11,481,31,499,2.11E-142,421
g3422,XP_017174599.2,a,47.3,55,29,0,854,908,616,670,2.64E-07,57.8
g5149,NP_001398903.1,Recql4,47.3,1018,385,12,558,1571,343,1213,1.72E-281,840
g5283,NP_001156442.1,Crybg2,47.3,732,348,6,2218,2949,823,1516,5.71E-204,669
g88274,NP_001346464.1,Mettl27,47.3,207,101,2,231,429,28,234,3.85E-53,179
g9212,NP_001405035.1,Fbxo47,47.3,328,170,3,114,439,61,387,1.28E-102,312
g945,NP_034025.1,Cish,47.3,201,96,3,25,216,58,257,6.97E-49,162
g10240,XP_011242399.1,Dync2i1,47.2,574,292,3,497,1065,7,574,1.89E-174,524
g10867,XP_006496657.1,Ildr2,47.2,371,176,4,47,414,3,356,7.70E-89,293
g1172,XP_011237793.1,Ralgapb,47.2,853,291,16,5,749,12,813,1.54E-226,679
g14125,NP_598455.2,Fbxl15,47.2,106,56,0,12,117,19,124,2.88E-29,114
g17327,NP_922935.1,Hsh2d,47.2,125,65,1,17,141,17,140,3.26E-32,125
g175732,NP_034137.1,Cyp2j5,47.2,485,251,5,8,490,16,497,2.75E-145,427
g189570,NP_001381982.1,Gm32916,47.2,72,35,2,4,72,16,87,8.57E-07,56.6
g19077,XP_036018950.1,Prune1,47.2,424,193,3,24,416,7,430,2.04E-124,369
g19732,XP_030104544.1,Rgs22,47.2,477,232,7,536,1007,115,576,2.13E-126,404
g20615,NP_071315.1,Perp,47.2,195,91,5,1,185,1,193,2.95E-49,159
g20664,XP_006514694.1,Wdpcp,47.2,615,311,8,46,652,22,630,1.44E-192,567
g21139,NP_032001.2,F2rl3,47.2,303,155,2,63,365,89,386,3.87E-79,250
g212513,NP_001388346.1,Limch1,47.2,1203,483,30,23,1152,21,1144,4.83E-251,745
g214240,NP_001035048.1,Ahnak,47.2,125,53,3,3,127,4,115,4.52E-25,105
g2173,NP_001264247.1,Retreg1,47.2,339,144,12,133,454,2,322,5.53E-79,249
g22117,NP_083677.1,Vwa5b1,47.2,1292,574,22,1,1261,1,1215,0,1028
g2259,NP_001036232.1,Proc,47.2,428,201,5,24,429,26,450,6.67E-133,392
g27322,NP_001291973.1,Spef2,47.2,125,62,2,18,139,333,456,1.44E-24,110
g3218,NP_579924.1,Asb6,47.2,426,210,5,1,423,1,414,8.42E-103,313
g405,NP_001298085.1,Tcta,47.2,106,51,2,1,101,1,106,1.84E-27,98.2
g7900,NP_001366167.1,Akap7,47.2,235,124,0,229,463,50,284,1.90E-69,226
g8392,NP_001306915.1,Mmp7,47.2,218,114,1,47,263,11,228,1.12E-66,216
g10886,XP_011237963.1,Baz2b,47.1,2442,914,52,61,2432,63,2195,0,1308
g11242,NP_001186139.1,Eva1c,47.1,51,27,0,20,70,299,349,6.82E-10,59.3
g12062,XP_006497568.1,Fbh1,47.1,786,374,12,189,962,188,943,1.13E-224,668
g12598,XP_017169972.1,Hrob,47.1,263,108,7,344,603,12,246,8.87E-55,188
g130282,NP_001361573.1,Mfsd13b,47.1,157,80,3,1,157,54,207,4.43E-38,138
g13105,NP_038574.3,Hebp1,47.1,189,99,1,1,188,1,189,4.16E-60,187
g138792,NP_001157238.1,Wdr90,47.1,1895,890,25,1,1846,58,1889,0,1636
g15362,XP_036010913.1,Speg,47.1,1564,712,27,205,1727,404,1893,0,1243
g16903,NP_079797.1,2310011J03Rik,47.1,87,41,3,3,85,1,86,3.61E-14,64.7
g1821,NP_598738.1,Trf,47.1,715,306,22,8,681,12,695,6.85E-207,599
g18921,XP_036011651.1,Zfc3h1,47.1,1055,500,15,1070,2115,1,1006,3.81E-296,889
g194103,NP_001159745.1,Cspg5,47.1,363,129,10,183,496,202,550,3.77E-85,278
g20016,XP_030098557.1,Proser3,47.1,68,32,2,605,668,285,352,3.44E-06,52
g21713,NP_001156352.1,Syce3,47.1,51,27,0,2,52,20,70,8.63E-09,49.3
g2652,NP_001408189.1,Padi2,47.1,686,270,8,5,602,13,693,2.14E-196,569
g3492,NP_032211.3,Gstt1,47.1,223,117,1,7,228,3,225,2.35E-65,204
g4003,NP_001297607.1,Ltbp4,47.1,416,173,11,428,831,30,410,1.48E-100,354
g5284,NP_001348365.1,Prdm9,47.1,102,51,2,67,168,146,244,1.66E-20,94.4
g5325,NP_659147.2,Msto1,47.1,577,272,8,1,571,1,550,1.23E-174,508
g5431,NP_001161358.1,Kmt5b,47.1,244,126,3,1,242,73,315,6.24E-61,227
g626,XP_011242876.1,Rhobtb3,47.1,480,237,10,179,651,8,477,1.69E-131,397
g6850,NP_038551.3,Fshr,47.1,652,294,8,43,689,39,644,2.12E-160,480
g7704,NP_079675.1,Nudt14,47.1,242,99,3,1,238,1,217,4.10E-64,201
g9124,NP_001405022.1,Arl9,47.1,102,54,0,147,248,1,102,3.63E-27,103
g9567,NP_031456.1,Nr0b1,47.1,223,106,2,89,300,250,471,2.80E-57,192
g1016,NP_001343294.1,Ssu2,47,313,162,1,18,330,19,327,4.81E-45,159
g13428,NP_001277637.1,Smarca1,47,304,153,3,1398,1700,185,481,1.89E-71,265
g14097,NP_694423.1,Mmp21,47,659,232,7,22,678,25,568,4.95E-209,599
g152282,NP_001346804.1,Zc3h13,47,1950,642,51,1,1795,1,1714,1.06E-129,449
g15776,NP_001348513.1,Krt222,47,283,112,4,259,541,5,249,4.02E-47,166
g1628,NP_081761.2,Med26,47,638,264,17,1,614,1,588,4.91E-151,449
g16772,NP_659105.2,Slc22a7,47,541,269,4,1,528,1,536,3.94E-164,479
g183412,NP_001035992.1,Blm,47,1362,604,27,1,1300,1,1306,0,997
g19004,NP_081554.2,Rpp25l,47,168,58,1,1,168,1,137,2.67E-45,149
g19469,XP_006506595.1,Ncapd2,47,1317,621,16,116,1402,1,1270,0,1060
g19906,NP_034045.1,Ccr2,47,279,146,2,3,280,58,335,8.18E-81,251
g22155,NP_001186957.1,Cimap3,47,151,78,2,7,156,96,245,6.50E-38,131
g6512,NP_001405793.1,Ccdc74a,47,83,32,2,41,111,12,94,2.27E-10,61.6
g7006,NP_035334.2,Ptpn13,47,2648,1109,58,1,2558,1,2443,0,2009
g8642,NP_001159878.1,Kif20a,47,923,410,22,5,897,6,879,6.44E-239,696
g87272,NP_766027.2,Inpp5j,47,432,210,4,73,500,420,836,1.20E-129,403
g10138,NP_001157041.1,Kif9,46.9,738,342,13,7,704,6,733,1.65E-200,589
g115,NP_001277112.1,Ddit3,46.9,49,26,0,23,71,17,65,6.16E-08,53.5
g12399,NP_032107.1,B4galnt2,46.9,382,191,5,25,398,131,508,1.57E-107,327
g137712,NP_001009573.2,Unc13d,46.9,1044,531,12,117,1156,54,1078,8.92E-304,879
g13831,XP_036011589.1,Ptprb,46.9,375,180,6,801,1158,1812,2184,1.28E-92,330
g16008,XP_006538049.1,Zcchc7,46.9,211,106,2,261,470,58,263,5.25E-46,169
g1747,NP_001366368.1,Lrsam1,46.9,49,24,1,305,353,679,725,9.81E-08,55.8
g18161,XP_036018297.1,Fnbp4,46.9,546,188,13,430,888,10,540,2.62E-75,258
g18232,NP_001341910.1,Cdkn1c,46.9,64,33,1,27,89,17,80,2.12E-12,65.9
g183772,NP_001171038.1,Otogl,46.9,2511,1064,12,85,2586,76,2325,0,2471
g18930,NP_079734.1,Tmed6,46.9,226,110,2,24,249,24,239,9.12E-68,211
g19909,NP_034042.3,Ccr1,46.9,292,147,3,58,347,33,318,1.23E-82,258
g20444,XP_006536231.1,Paox,46.9,401,201,6,102,493,2,399,1.67E-124,370
g21157,NP_001025159.1,Fat2,46.9,4411,2220,43,17,4368,5,4351,0,3788
g215238,NP_291068.2,Pcdhga7,46.9,898,461,8,15,902,18,909,1.25E-257,747
g215253,NP_619602.1,Pcdha9,46.9,931,453,17,12,922,42,951,3.68E-253,737
